0,1,1
2,15,8
4,15,32
4,225,28
5,210,24
6,210,16
6,225,208
6,2940,4
6,3375,56
7,2940,16
7,3150,152
8,225,384
8,3150,96
8,3375,576
8,41160,4
8,44100,24
8,50625,70
9,3150,576
9,44100,96
9,47250,408
10,3150,384
10,3375,1920
10,44100,312
10,47250,240
10,50625,880
10,617400,24
10,661500,60
10,759375,56
11,44100,672
11,47250,2784
11,617400,72
11,661500,240
11,708750,600
12,3375,2048
12,44100,96
12,47250,1728
12,50625,3936
12,617400,432
12,661500,1440
12,708750,320
12,759375,800
12,8643600,6
12,9261000,60
12,9922500,80
12,11390625,28
13,47250,4608
13,617400,192
13,661500,2976
13,708750,5472
13,8643600,120
13,9261000,312
13,9922500,320
13,10631250,520
14,47250,3072
14,50625,7168
14,661500,4608
14,708750,3072
14,759375,4224
14,8643600,144
14,9261000,1872
14,9922500,2664
14,10631250,240
14,11390625,432
14,121010400,12
14,129654000,24
14,138915000,80
14,148837500,60
14,170859375,8
15,661500,7680
15,708750,15360
15,9261000,2784
15,9922500,5184
15,10631250,5568
15,121010400,48
15,129654000,504
15,138915000,528
15,148837500,240
15,159468750,264
16,50625,4096
16,661500,1536
16,708750,9216
16,759375,9728
16,9261000,7872
16,9922500,13824
16,10631250,2688
16,11390625,2496
16,129654000,1104
16,138915000,3168
16,148837500,2496
16,159468750,96
16,170859375,128
16,1694145600,6
16,1815156000,48
16,1944810000,36
16,2083725000,60
16,2232562500,24
16,2562890625,1
17,708750,12288
17,9261000,4224
17,9922500,22272
17,10631250,19584
17,129654000,4224
17,138915000,7008
17,148837500,4416
17,159468750,3072
17,1815156000,264
17,1944810000,816
17,2083725000,432
17,2232562500,96
17,2392031250,72
18,708750,8192
18,759375,8192
18,9261000,256
18,9922500,19712
18,10631250,9984
18,11390625,6400
18,129654000,4800
18,138915000,21888
18,148837500,15936
18,159468750,1152
18,170859375,768
18,1815156000,1248
18,1944810000,2256
18,2083725000,2592
18,2232562500,1224
18,2392031250,16
18,2562890625,16
18,25412184000,28
18,27227340000,72
18,29172150000,24
18,31255875000,24
18,33488437500,4
19,9922500,26624
19,10631250,22528
19,129654000,768
19,138915000,21888
19,148837500,23040
19,159468750,11904
19,1815156000,2880
19,1944810000,11136
19,2083725000,6912
19,2232562500,1824
19,2392031250,864
19,25412184000,192
19,27227340000,456
19,29172150000,624
19,31255875000,168
19,33488437500,16
19,35880468750,8
20,9922500,6144
20,10631250,12288
20,11390625,6144
20,138915000,37888
20,148837500,29184
20,159468750,4608
20,170859375,2048
20,1815156000,960
20,1944810000,16656
20,2083725000,21312
20,2232562500,8544
20,2392031250,192
20,2562890625,96
20,25412184000,960
20,27227340000,3072
20,29172150000,1824
20,31255875000,1008
20,33488437500,288
20,355770576000,12
20,381182760000,44
20,408410100000,48
20,437582250000,6
20,468838125000,4
21,138915000,21504
21,148837500,36864
21,159468750,15360
21,1944810000,31104
21,2083725000,24576
21,2232562500,9984
21,2392031250,3456
21,25412184000,640
21,27227340000,8160
21,29172150000,9984
21,31255875000,3008
21,33488437500,288
21,35880468750,96
21,355770576000,168
21,381182760000,432
21,408410100000,312
21,437582250000,216
21,468838125000,24
22,138915000,2048
22,148837500,6144
22,159468750,6144
22,170859375,2048
22,1944810000,32640
22,2083725000,47104
22,2232562500,16512
22,2392031250,768
22,2562890625,256
22,27227340000,16320
22,29172150000,14784
22,31255875000,8448
22,33488437500,2112
22,355770576000,240
22,381182760000,2408
22,408410100000,2448
22,437582250000,576
22,468838125000,144
22,502326562500,24
22,4980788064000,12
22,5336558640000,24
22,5717741400000,28
22,6126151500000,12
23,1944810000,7680
23,2083725000,19968
23,2232562500,16896
23,2392031250,4608
23,27227340000,28032
23,29172150000,33408
23,31255875000,10368
23,33488437500,1536
23,35880468750,384
23,381182760000,5696
23,408410100000,6144
23,437582250000,3456
23,468838125000,544
23,4980788064000,48
23,5336558640000,384
23,5717741400000,288
23,6126151500000,72
23,6563733750000,24
24,1944810000,256
24,2083725000,1024
24,2232562500,1536
24,2392031250,1024
24,2562890625,256
24,27227340000,12544
24,29172150000,27648
24,31255875000,19200
24,33488437500,4096
24,381182760000,14880
24,408410100000,14400
24,437582250000,4416
24,468838125000,1152
24,502326562500,192
24,5336558640000,1312
24,5717741400000,1600
24,6126151500000,672
24,6563733750000,48
24,69731032896000,4
24,74711820960000,25
24,80048379600000,12
24,85766121000000,6
25,27227340000,1024
25,29172150000,3584
25,31255875000,4608
25,33488437500,2560
25,35880468750,512
25,381182760000,11648
25,408410100000,21120
25,437582250000,11520
25,468838125000,1792
25,5336558640000,4992
25,5717741400000,3904
25,6126151500000,1344
25,6563733750000,384
25,7032571875000,32
25,74711820960000,184
25,80048379600000,224
25,85766121000000,48
26,381182760000,1792
26,408410100000,5376
26,437582250000,5760
26,468838125000,2560
26,502326562500,384
26,5336558640000,6720
26,5717741400000,9600
26,6126151500000,3840
26,6563733750000,384
26,74711820960000,1032
26,80048379600000,672
26,85766121000000,264
26,91892272500000,48
26,1045965493440000,12
26,1120677314400000,12
27,5336558640000,1792
27,5717741400000,4480
27,6126151500000,3840
27,6563733750000,1280
27,7032571875000,128
27,74711820960000,2464
27,80048379600000,2592
27,85766121000000,672
27,91892272500000,32
27,1045965493440000,120
27,1120677314400000,72
27,1200725694000000,24
28,74711820960000,1120
28,80048379600000,2240
28,85766121000000,1440
28,91892272500000,320
28,98456006250000,16
28,1045965493440000,560
28,1120677314400000,384
28,1200725694000000,48
28,14643516908160000,6
28,15689482401600000,4
29,1045965493440000,448
29,1120677314400000,672
29,1200725694000000,288
29,1286491815000000,32
29,14643516908160000,72
29,15689482401600000,24
30,14643516908160000,112
30,15689482401600000,112
30,16810159716000000,24
30,205009236714240000,4
31,205009236714240000,16
31,219652753622400000,8
32,2870129313999360000,1
