0,1,1
2,15,4
3,15,16
4,15,16
4,210,4
4,225,6
5,15,8
5,210,24
5,225,56
6,210,20
6,225,148
6,2940,8
6,3150,12
6,3375,4
7,225,216
7,2940,16
7,3150,120
7,3375,72
8,225,192
8,3150,396
8,3375,348
8,44100,30
8,44535,4
8,47250,12
8,50625,1
9,225,96
9,3150,552
9,3375,808
9,44100,216
9,47250,192
9,50625,40
10,225,24
10,3150,384
10,3375,1248
10,44100,564
10,47250,1080
10,50625,340
10,617400,24
10,661500,36
10,668025,12
10,708750,4
11,3150,120
11,3375,1368
11,44100,600
11,47250,2832
11,50625,1152
11,617400,192
11,661500,480
11,668025,48
11,708750,120
11,759375,8
12,3375,1072
12,44100,246
12,47250,4476
12,50625,2374
12,617400,408
12,661500,2256
12,668025,48
12,708750,1052
12,759375,148
12,8643600,24
12,9261000,52
12,9352350,12
12,9922500,14
12,10020375,12
13,3375,576
13,47250,4656
13,50625,3472
13,617400,240
13,661500,5592
13,668025,24
13,708750,4168
13,759375,768
13,8643600,96
13,9261000,648
13,9352350,72
13,9922500,352
13,10020375,120
13,10631250,24
14,3375,192
14,47250,3120
14,50625,3864
14,661500,8172
14,708750,9336
14,759375,1964
14,8643600,96
14,9261000,3036
14,9352350,60
14,9922500,2592
14,10020375,300
14,10631250,396
14,11390625,24
14,129654000,72
14,130932900,24
14,138915000,28
14,140285250,24
14,150305625,4
15,3375,32
15,47250,1248
15,50625,3424
15,661500,7104
15,708750,14216
15,759375,3304
15,9261000,6960
15,9922500,9488
15,10020375,432
15,10631250,2352
15,11390625,248
15,129654000,720
15,130932900,48
15,138915000,568
15,140285250,240
15,148837500,72
15,150305625,96
16,47250,240
16,50625,2416
16,661500,3504
16,708750,16144
16,759375,3984
16,9261000,8412
16,9922500,20926
16,10020375,384
16,10631250,6744
16,11390625,822
16,129654000,2832
16,138915000,4132
16,140285250,792
16,148837500,996
16,150305625,456
16,159468750,48
16,1815156000,48
16,1944810000,49
16,1963993500,60
16,1983366225,6
16,2104278750,12
17,50625,1312
17,661500,792
17,708750,13968
17,759375,3512
17,9261000,5352
17,9922500,31656
17,10020375,192
17,10631250,11784
17,11390625,1512
17,129654000,5280
17,138915000,14840
17,140285250,1104
17,148837500,4992
17,150305625,952
17,159468750,528
17,170859375,32
17,1815156000,480
17,1944810000,840
17,1963993500,432
17,2083725000,104
17,2104278750,216
17,2254584375,24
18,50625,512
18,708750,9008
18,759375,2224
18,9261000,1460
18,9922500,34580
18,10020375,48
18,10631250,13788
18,11390625,1780
18,129654000,4632
18,138915000,32076
18,140285250,768
18,148837500,13440
18,150305625,1344
18,159468750,2076
18,170859375,176
18,1815156000,1584
18,1944810000,5228
18,1963993500,1128
18,2083725000,1348
18,2104278750,1236
18,2232562500,120
18,2254584375,252
18,25412184000,32
18,27227340000,56
18,27495909000,48
18,29459902500,36
18,29750493375,12
19,50625,128
19,708750,4064
19,759375,960
19,9922500,27064
19,10631250,10896
19,11390625,1368
19,129654000,1584
19,138915000,46416
19,140285250,240
