0,0,1
2,0,8
3,0,32
4,0,60
5,0,256
6,0,736
7,0,1792
8,0,4838
9,0,11872
10,0,27608
11,0,62272
12,0,134456
13,0,281344
14,0,565272
15,0,1093792
16,0,2050609
17,0,3711936
18,0,6488472
19,0,10959008
20,0,17889320
21,0,28231648
22,0,43016296
23,0,63243072
24,0,89708726
25,0,122681568
26,0,161574240
27,0,204637024
28,0,248939044
29,0,290616512
30,0,325181896
31,0,348209696
32,0,356320484
33,0,348209696
34,0,325181896
35,0,290616512
36,0,248939044
37,0,204637024
38,0,161574240
39,0,122681568
40,0,89708726
41,0,63243072
42,0,43016296
43,0,28231648
44,0,17889320
45,0,10959008
46,0,6488472
47,0,3711936
48,0,2050609
49,0,1093792
50,0,565272
51,0,281344
52,0,134456
53,0,62272
54,0,27608
55,0,11872
56,0,4838
57,0,1792
58,0,736
59,0,256
60,0,60
61,0,32
62,0,8
64,0,1
