0,0,1
2,0,32
4,0,624
6,0,8864
8,0,101240
10,0,971616
12,0,8080592
14,0,59361824
16,0,390811164
18,0,2329658720
20,0,12676577264
22,0,63353460768
24,0,292243638856
26,0,1249122533856
28,0,4962493027920
30,0,18368867293088
32,0,63471172490566
34,0,205019749861152
36,0,619694434533712
38,0,1753852556416480
40,0,4649041619776584
42,0,11541511823169568
44,0,26824012420385776
46,0,58322355776701536
48,0,118505475577633820
50,0,224708820015632160
52,0,396918117653015760
54,0,651659961606568800
56,0,991795379977017720
58,0,1394841500217674400
60,0,1805939714948829424
62,0,2143162544692625888
64,0,2319374767026356481
66,0,2275640297991089216
68,0,2010684791394162560
70,0,1587844854787918848
72,0,1111332976456375296
74,0,683059950825521152
76,0,365037562154483712
78,0,167811085845135360
80,0,65582488277614592
82,0,21498649770983424
84,0,5817320140177408
86,0,1273217352204288
88,0,219310089830400
90,0,28573343678464
92,0,2643552370688
94,0,154618822656
96,0,4294967296
